user,latitude,longitude,date,day_of_week,hour,categoria,timestamp
User_4074,-20.356918,-43.420019,2018-07-15,Tuesday,20,restaurant,1530660536045
User_4119,-23.030435,-44.163292,2018-07-15,Thursday,6,lodging,1531386532678
User_2032,-29.853732,-51.138068,2018-07-15,Thursday,6,place_of_worship,1531387589565
User_2840,-22.814985,-43.246969,2018-07-14,Wednesday,13,lodging,1531325507916
User_1826,-22.752132,-47.326833,2018-07-14,Thursday,6,store,1531388424598
User_1570,-4.865859,-43.355441,2018-07-14,Thursday,7,doctor,1531392707836
User_1982,-23.408742,-51.892166,2018-07-14,Wednesday,17,lodging,1531339349701
User_4050,-23.412574,-46.454068,2018-07-14,Thursday,10,grocery_or_supermarket,1531402417600
User_1905,-16.6939,-49.212278,2018-07-14,Thursday,10,cultural_venue,1531402815388
User_5030,-5.042739,-42.821355,2018-07-14,Thursday,10,gym,1531400735510
User_2757,-23.43505,-51.876958,2018-07-14,Thursday,10,restaurant,1531401256761
User_2951,-26.332712,-48.868114,2018-07-14,Thursday,10,restaurant,1531401397229
User_5775,-12.957885,-38.492632,2018-07-14,Thursday,10,storage,1531401520496
User_1187,-22.827513,-43.321247,2018-07-14,Thursday,10,restaurant,1531401303882
User_2221,-25.431783,-49.269066,2018-07-14,Wednesday,21,bakery,1531353811563
User_2681,-8.063817,-34.895985,2018-07-14,Wednesday,14,locksmith,1531330190641
User_4776,-23.72531,-46.690714,2018-07-14,Wednesday,21,car_dealer,1531354390781
User_1283,-19.969954,-43.796821,2018-07-14,Wednesday,21,car_dealer,1531357074555
User_5555,-3.080211,-60.062091,2018-07-14,Wednesday,20,school,1531353996295
User_4184,-14.223017,-42.774538,2018-07-14,Wednesday,20,electrician,1531350600179
User_2751,-23.44729,-47.482574,2018-07-14,Thursday,4,store,1531381875432
User_4469,-30.00921,-51.181747,2018-07-14,Wednesday,18,store,1531344066404
User_3511,-23.410685,-46.499173,2018-07-14,Wednesday,21,doctor,1531357072434
User_261,-23.546955,-46.64546,2018-07-14,Thursday,9,home_goods_store,1531397608883
User_3043,-12.893835,-38.327352,2018-07-14,Thursday,9,store,1531397973798
User_5955,-23.530471,-46.606419,2018-07-14,Thursday,9,store,1531397870288
User_2843,-27.485471,-48.655164,2018-07-09,Thursday,9,shopping_mall,1531399979351
User_462,-28.257203,-52.413344,2018-07-09,Thursday,9,doctor,1531400143883
User_5971,-3.744847,-38.492972,2018-07-10,Wednesday,19,doctor,1531348016863
User_646,-23.520718,-46.454476,2018-07-10,Thursday,10,store,1531402213254
User_24,-25.535958,-54.558277,2018-07-10,Thursday,9,storage,1531400203667
User_3385,-8.188187,-34.921118,2018-07-10,Thursday,8,school,1531394027651
User_1237,-16.049668,-47.991894,2018-07-10,Wednesday,11,store,1531318960377
User_4387,-12.259909,-38.966485,2018-07-10,Thursday,8,local_government_office,1531394600853
User_158,-23.639624,-46.737446,2018-07-10,Thursday,7,restaurant,1531390753778
User_5879,-11.726487,-49.07047,2018-07-10,Thursday,8,home_goods_store,1531395546451
User_3806,-22.916537,-47.070818,2018-07-10,Wednesday,8,doctor,1531309090281
User_3941,-21.790208,-43.353397,2018-07-10,Wednesday,20,post_office,1531351704076
User_3616,-3.141341,-58.438768,2018-07-10,Wednesday,20,cafe,1531355085632
User_2800,-16.684035,-49.245449,2018-07-10,Wednesday,21,car_repair,1531355085244
User_4432,-22.998358,-44.249421,2018-07-10,Thursday,8,school,1531394379319
User_4148,-10.741127,-37.813543,2018-07-10,Thursday,10,grocery_or_supermarket,1531402932293
User_3979,-27.420781,-48.433492,2018-07-10,Thursday,10,store,1531403878105
User_3503,-3.070183,-59.95434,2018-07-10,Monday,13,hospital,1531157916458
User_3928,-15.811514,-47.913323,2018-07-10,Monday,13,bar,1531155588930
User_4772,-7.107357,-34.879302,2018-07-08,Monday,15,restaurant,1531159826795
User_47,-3.089841,-60.070689,2018-07-09,Monday,14,lodging,1531160151076
User_752,-20.30272,-40.322457,2018-07-10,Monday,13,restaurant,1531152682011
User_3307,-25.521003,-48.507521,2018-07-10,Monday,15,school,1531159815509
User_2255,-19.877815,-44.98315,2018-07-10,Monday,10,hospital,1531143299182
User_4511,-7.126332,-34.955451,2018-07-10,Monday,8,grocery_or_supermarket,1531137051956
User_5770,-10.907987,-37.052333,2018-07-10,Monday,10,cultural_venue,1531143795489
User_1189,-26.467354,-49.109252,2018-07-10,Monday,9,grocery_or_supermarket,1531140029067
User_5602,-3.079838,-59.989425,2018-07-10,Monday,9,car_wash,1531143545622
User_2980,-23.622477,-46.729866,2018-07-10,Monday,11,restaurant,1531146235439
User_5492,-8.047385,-34.899581,2018-07-10,Thursday,22,home_goods_store,1530841901798
User_203,-8.190474,-34.919804,2018-07-13,Monday,11,bar,1531146765538
User_3699,-22.877286,-47.064809,2018-07-13,Saturday,21,shoe_store,1531009104882
User_2187,-10.284045,-37.926966,2018-07-13,Sunday,13,storage,1531068220236
User_5724,-21.835961,-46.560485,2018-07-13,Monday,2,furniture_store,1531113309785
User_2982,-8.75433,-63.849089,2018-07-13,Sunday,20,gas_station,1531095154736
User_818,-22.837724,-43.412815,2018-07-13,Monday,1,restaurant,1531112219847
User_4112,-21.207044,-47.76517,2018-07-13,Monday,0,school,1531106343502
User_5577,-23.533328,-46.781263,2018-07-13,Sunday,12,car_dealer,1531063378999
User_1944,-23.533898,-46.471005,2018-07-11,Monday,2,restaurant,1531114077825
User_668,-23.706811,-46.747707,2018-07-13,Monday,1,stadium,1531110179006
User_1250,-1.390227,-48.480942,2018-07-13,Sunday,22,car_dealer,1531099161935
User_1609,-9.93935,-67.821216,2018-07-13,Sunday,21,car_dealer,1531096595705
User_352,-20.508416,-40.366039,2018-07-13,Monday,2,restaurant,1531115619580
User_853,-22.771911,-42.921528,2018-07-13,Sunday,14,florist,1531069813078
User_3279,-5.893816,-38.623019,2018-07-13,Monday,2,taxi_stand,1531113819288
User_2124,-23.668712,-46.573703,2018-07-13,Sunday,14,lodging,1530467968541
User_5720,-22.927316,-47.095639,2018-07-12,Sunday,14,store,1531071255174
User_772,-23.535021,-46.660195,2018-07-12,Sunday,13,school,1531066029714
User_4980,-27.602041,-48.475446,2018-07-12,Sunday,18,gas_station,1531084830208
User_3358,-23.494662,-46.507373,2018-07-12,Monday,0,school,1531106394430
User_112,-19.853121,-43.923158,2018-07-13,Monday,0,store,1531107071107
User_1933,-27.783237,-48.506689,2018-07-12,Thursday,8,doctor,1530791396836
User_1889,-23.583776,-46.676863,2018-07-13,Thursday,9,restaurant,1530792141964
User_2753,-23.609712,-46.666951,2018-07-13,Thursday,9,school,1530792194254
User_5218,-10.910194,-37.064348,2018-07-13,Thursday,8,park,1530789987433
User_2733,-31.763862,-52.355356,2018-07-13,Thursday,8,bar,1530791892163
User_2127,-7.994496,-38.623519,2018-07-13,Thursday,9,hospital,1530792255537
User_2694,-22.890007,-43.478052,2018-07-13,Wednesday,11,grocery_or_supermarket,1530715648392
User_5575,-15.83285,-48.058714,2018-07-13,Thursday,8,restaurant,1530789691297
User_2263,-22.641686,-43.282774,2018-07-12,Thursday,9,cafe,1530793564365
User_2009,-29.183149,-51.163023,2018-07-13,Thursday,8,book_store,1530790930719
User_2610,-5.796867,-35.223151,2018-07-13,Thursday,8,school,1530791417096
User_1956,-23.643494,-46.720781,2018-07-12,Thursday,9,restaurant,1530792347865
User_867,-20.83568,-49.39823,2018-07-13,Thursday,9,car_dealer,1530792632553
User_5456,-25.348456,-49.220915,2018-07-13,Wednesday,13,doctor,1530722407716
User_4272,-3.121695,-40.82814,2018-07-13,Thursday,7,parking,1530785074815
User_4054,-25.075222,-50.162381,2018-07-13,Wednesday,19,place_of_worship,1530745150510
User_1156,-22.775312,-43.397662,2018-07-12,Thursday,8,lawyer,1530789665052
User_5416,-22.89329,-47.065705,2018-07-12,Thursday,8,university,1530791242747
User_2329,-18.948408,-47.004644,2018-07-12,Thursday,8,pharmacy,1530791928857
User_1005,-23.55973,-46.655744,2018-07-12,Thursday,9,grocery_or_supermarket,1530793405452
User_5550,-23.516943,-47.484629,2018-07-13,Thursday,8,restaurant,1530790595610
User_2672,-16.649855,-49.292014,2018-07-13,Thursday,9,school,1530794121196
User_3736,-29.92108,-51.044919,2018-07-13,Thursday,9,grocery_or_supermarket,1530794238675
User_3986,-8.168153,-34.915292,2018-07-09,Thursday,9,doctor,1530792636954
User_1010,-21.602803,-45.563404,2018-07-10,Thursday,13,bar,1530806400732
User_278,-15.859358,-48.025117,2018-07-10,Thursday,13,lodging,1530806612673
User_2999,-23.518485,-46.513892,2018-07-10,Thursday,13,storage,1530807051497
User_4629,-22.776612,-47.292318,2018-07-10,Thursday,14,car_dealer,1530807639352
User_933,-5.786531,-35.208018,2018-07-11,Thursday,13,school,1530807252129
User_5384,-23.70059,-46.629699,2018-07-11,Thursday,13,bar,1530809847279
User_5620,-23.448633,-45.069312,2018-07-11,Thursday,14,restaurant,1530810178314
User_5134,-25.431144,-49.277572,2018-07-11,Thursday,14,local_government_office,1530810313303
User_4402,-19.465539,-42.564189,2018-07-11,Thursday,6,lodging,1530783308600
User_5423,-17.213676,-46.880129,2018-07-10,Thursday,1,store,1530765059065
User_334,-20.382175,-43.488644,2018-07-10,Thursday,2,hospital,1530767381107
User_3087,-12.987447,-38.521531,2018-07-10,Thursday,8,car_repair,1531393240884
User_198,-7.600889,-37.311685,2018-07-10,Thursday,8,shopping_mall,1531394474792
User_2607,-7.212632,-35.876221,2018-07-11,Thursday,8,cultural_venue,1531394703660
User_5518,-16.704038,-49.272842,2018-07-10,Thursday,8,restaurant,1531394980013
User_4400,-15.80601,-48.14261,2018-07-10,Tuesday,2,school,1531200219320
User_4484,-23.468456,-46.581599,2018-07-10,Thursday,8,pharmacy,1531396267252
User_2839,-30.083756,-51.078962,2018-07-10,Wednesday,21,florist,1531354730428
User_337,-20.257095,-40.27002,2018-07-10,Wednesday,21,car_repair,1531355484630
User_1339,-12.939247,-38.503508,2018-07-09,Wednesday,12,gym,1531323429890
User_2286,-15.902467,-48.058654,2018-07-09,Thursday,8,city_hall,1531396425028
User_4133,-27.833726,-50.313314,2018-07-09,Thursday,8,school,1531394466331
User_1388,-2.539051,-44.29284,2018-07-09,Thursday,9,hospital,1531398002064
User_3363,-23.241173,-45.908433,2018-07-09,Thursday,8,doctor,1531394390287
User_3003,-23.68045,-46.621225,2018-07-09,Wednesday,8,lodging,1531308367076
User_617,-26.299052,-48.848751,2018-07-09,Wednesday,21,gym,1531354610097
User_3204,-16.475381,-54.617329,2018-07-09,Wednesday,8,hair_care,1531313652830
User_2087,-22.908047,-43.176716,2018-07-09,Wednesday,12,real_estate_agency,1531324757533
User_5114,-22.931627,-47.252193,2018-07-09,Wednesday,21,restaurant,1531354880400
User_3826,-8.03449,-34.916719,2018-07-09,Thursday,3,place_of_worship,1530769101552
User_5086,-23.792722,-53.062298,2018-07-09,Wednesday,21,lodging,1531356131704
User_1479,-21.684321,-43.437493,2018-07-09,Wednesday,21,home_goods_store,1531356626564
User_5472,-20.652168,-40.483753,2018-07-09,Wednesday,21,restaurant,1531357185552
User_5967,-18.818609,-42.703528,2018-07-09,Wednesday,21,shopping_mall,1531353817140
User_5890,-22.579909,-47.422251,2018-07-09,Wednesday,21,furniture_store,1531354426839
User_720,-10.699886,-37.033912,2018-07-09,Wednesday,21,lodging,1531356300012
User_5489,-23.503926,-46.553694,2018-07-09,Thursday,8,store,1531395639321
User_4672,-19.937808,-44.045518,2018-07-09,Thursday,8,store,1531395771862
User_5651,-23.610858,-46.492811,2018-07-09,Thursday,8,restaurant,1531395759166
User_4422,-2.446616,-54.702938,2018-07-09,Wednesday,18,beauty_salon,1531343512817
User_2917,-7.097351,-35.229566,2018-07-09,Thursday,8,parking,1531396599772
User_1503,-22.743756,-41.882153,2018-07-09,Thursday,5,insurance_agency,1531384210041
User_1354,-23.502419,-46.453545,2018-07-08,Thursday,9,school,1531397359739
User_3736,-22.021485,-47.881646,2018-07-09,Thursday,9,store,1531398732140
User_5587,-24.292896,-53.83666,2018-07-09,Thursday,9,doctor,1531399407113
User_789,-23.571712,-46.681018,2018-07-09,Thursday,9,pharmacy,1531399913098
User_5727,-20.14663,-40.252484,2018-07-09,Thursday,8,electronics_store,1531396666639
User_208,-22.859877,-42.348895,2018-07-09,Thursday,8,store,1531394014048
User_1646,-9.361053,-40.539715,2018-07-09,Thursday,8,place_of_worship,1531396626173
User_862,-23.197223,-46.83389,2018-07-09,Thursday,9,grocery_or_supermarket,1531398829548
User_5461,-5.769387,-35.26289,2018-07-08,Thursday,9,restaurant,1531398850355
User_3488,-15.802788,-47.883852,2018-07-08,Thursday,9,electronics_store,1531399121259
User_4068,-9.861168,-56.068563,2018-07-08,Thursday,8,department_store,1531399975928
User_3340,-15.797337,-47.887937,2018-07-08,Sunday,19,car_wash,1531089885301
User_3361,-22.846941,-47.1837,2018-07-08,Sunday,19,pharmacy,1531090484513
User_5351,-23.568569,-46.647794,2018-07-08,Sunday,19,school,1531089467376
User_5821,-25.432656,-49.314998,2018-07-08,Sunday,15,restaurant,1531074041292
User_1494,-25.541417,-54.582555,2018-07-08,Sunday,20,cultural_venue,1531092388410
User_194,-10.179665,-36.827214,2018-07-08,Sunday,7,restaurant,1531043360698
User_2186,-22.52568,-41.921494,2018-07-08,Sunday,12,store,1531064401893
User_2785,-12.839302,-38.469056,2018-07-08,Sunday,14,store,1531072393131
User_2974,-5.757242,-35.270866,2018-07-08,Sunday,12,cafe,1531063113482
User_1344,-27.093986,-52.616437,2018-07-08,Sunday,17,bakery,1531083519835
User_5369,-16.432748,-39.090118,2018-07-08,Wednesday,2,moving_company,1530681028580
User_287,-23.542037,-46.836761,2018-07-08,Sunday,13,storage,1531068897634
User_3413,-23.552309,-46.226256,2018-07-08,Sunday,20,lodging,1531091584049
User_3354,-8.011461,-34.885894,2018-07-08,Sunday,17,restaurant,1531081131407
User_1764,-23.70951,-45.443186,2018-07-08,Sunday,2,restaurant,1531025167904
User_5915,-23.479989,-46.602744,2018-07-08,Saturday,22,bakery,1531013153927
User_4555,-16.109181,-47.949498,2018-07-08,Sunday,2,lodging,1531026009496
User_5527,-23.54506,-46.638541,2018-07-07,Sunday,18,hospital,1531085051356
User_2653,-26.823465,-48.631614,2018-07-07,Sunday,20,store,1531093659298
User_2602,-23.729697,-46.539334,2018-07-07,Sunday,20,florist,1531093935441
User_732,-12.936724,-38.494561,2018-07-07,Sunday,20,store,1531094167699
User_3663,-1.439307,-48.456962,2018-07-07,Sunday,0,restaurant,1531019431624
User_1363,-22.332382,-41.748188,2018-07-07,Sunday,5,store,1531038307385
User_5266,-7.252415,-35.93467,2018-07-06,Sunday,5,restaurant,1531039978204
User_5437,-22.90208,-47.078394,2018-07-07,Sunday,10,school,1531057844882
User_4348,-28.103619,-48.70257,2018-07-07,Sunday,18,restaurant,1531083731000
User_5196,-23.556812,-46.222719,2018-07-07,Sunday,16,restaurant,1531079917881
User_2903,-15.831544,-47.925162,2018-07-07,Sunday,10,bakery,1531056695191
User_2135,-8.053758,-48.480812,2018-07-07,Sunday,20,atm,1531091385999
User_5050,-6.090948,-37.920435,2018-07-07,Tuesday,7,restaurant,1531217465656
User_602,-16.767906,-49.350308,2018-07-07,Tuesday,7,plumber,1531217673799
User_1937,-10.918087,-37.066068,2018-07-07,Tuesday,7,bakery,1531218105839
User_4298,-20.316569,-40.322498,2018-07-07,Tuesday,7,lodging,1531217456824
User_3716,-23.330578,-51.174167,2018-07-07,Monday,7,laundry,1531133456865
User_3964,-23.53626,-46.680715,2018-07-07,Tuesday,6,gas_station,1531214603055
User_3529,-23.629998,-46.593806,2018-07-07,Monday,23,grocery_or_supermarket,1531188810765
User_2050,-3.837395,-38.570012,2018-07-07,Monday,18,cultural_venue,1531173068272
User_2452,-29.993115,-51.079504,2018-07-07,Tuesday,0,furniture_store,1531192182439
User_1171,-20.450396,-54.587915,2018-07-07,Monday,23,restaurant,1531192246512
User_3660,-3.051896,-59.988341,2018-07-06,Monday,21,cultural_venue,1531185799339
User_3393,-22.356323,-47.376695,2018-07-07,Monday,23,grocery_or_supermarket,1531188969596
User_1401,-23.290614,-51.22081,2018-07-07,Monday,9,restaurant,1531138946101
User_3275,-7.953069,-34.851551,2018-07-07,Monday,20,store,1531177681181
User_515,-12.510853,-40.31058,2018-07-07,Monday,21,school,1531181573171
User_1023,-3.681078,-40.355959,2018-07-05,Monday,21,furniture_store,1531182243154
User_886,-20.292611,-40.342434,2018-07-07,Monday,19,grocery_or_supermarket,1531175266222
User_2674,-23.580378,-47.468612,2018-07-07,Sunday,16,furniture_store,1531077368767
User_3531,-23.67066,-46.713594,2018-07-07,Monday,21,moving_company,1531184331941
User_4736,-21.571067,-45.449766,2018-07-02,Sunday,14,university,1531071713089
User_759,-8.032178,-34.871086,2018-07-02,Sunday,16,storage,1531075782253
User_4602,-3.219803,-52.217358,2018-07-02,Monday,21,restaurant,1531181358907
User_3392,-18.774077,-46.402772,2018-07-02,Monday,22,restaurant,1531184435002
User_2612,-23.437456,-51.869727,2018-07-02,Tuesday,11,store,1531231976938
User_1754,-8.118405,-35.097297,2018-07-02,Tuesday,10,moving_company,1531229319894
User_274,-25.053373,-50.172413,2018-07-02,Tuesday,9,cafe,1531225075535
User_3938,-23.630283,-46.706999,2018-07-02,Tuesday,12,store,1531235259021
User_4363,-3.141111,-60.024411,2018-07-02,Tuesday,5,storage,1531213457770
User_3122,-9.623473,-42.082616,2018-07-02,Tuesday,11,bank,1531231890921
User_3899,-22.869691,-43.489496,2018-07-02,Tuesday,12,hospital,1531235778811
User_5427,-10.253416,-48.325751,2018-07-02,Tuesday,12,store,1531236013436
User_4669,-21.302642,-46.71047,2018-07-02,Tuesday,11,shoe_store,1531233375153
User_4555,-9.658632,-35.7626,2018-07-02,Tuesday,12,doctor,1531236179470
User_5822,-23.551767,-46.544129,2018-07-02,Tuesday,3,restaurant,1531203705837
User_5220,-2.5425,-44.213139,2018-07-02,Tuesday,12,doctor,1531236791986
User_5966,-22.959607,-43.190996,2018-07-02,Tuesday,12,restaurant,1531235900767
User_3287,-25.4683,-49.263462,2018-07-02,Tuesday,12,movie_theater,1531237152421
User_600,-23.570649,-46.627415,2018-07-01,Tuesday,12,bank,1531236067768
User_3422,-23.658448,-47.217197,2018-07-02,Tuesday,12,cultural_venue,1531237583955
User_601,-12.939676,-38.490319,2018-07-02,Tuesday,19,bakery,1531260634744
User_1612,-20.799724,-51.673382,2018-07-02,Tuesday,18,restaurant,1531261269084
User_3362,-12.8658,-38.476202,2018-07-02,Tuesday,17,electronics_store,1531254681822
User_5648,-10.909644,-37.049111,2018-07-02,Monday,18,store,1531171445525
User_435,-21.133487,-47.807594,2018-07-11,Thursday,13,grocery_or_supermarket,1531413561966
User_900,-19.934926,-43.969082,2018-07-11,Tuesday,19,lodging,1531262413293
User_771,-15.785166,-47.882476,2018-07-11,Tuesday,19,bakery,1531262914777
User_1866,-22.93981,-43.046526,2018-07-11,Monday,21,car_dealer,1531184323049
User_311,-26.891351,-49.254511,2018-07-11,Tuesday,19,well_being,1531263313276
User_5139,-15.592609,-56.090197,2018-07-11,Tuesday,8,place_of_worship,1531226453855
User_5670,-22.393715,-41.790533,2018-07-11,Tuesday,20,furniture_store,1531265697713
User_4608,-23.019158,-45.544208,2018-07-11,Monday,20,restaurant,1531178256893
User_5185,-7.039992,-34.855187,2018-07-11,Monday,13,store,1531152664307
User_4243,-12.983307,-38.512617,2018-07-11,Monday,13,beauty_salon,1531152971856
User_63,-23.638649,-46.637219,2018-07-11,Tuesday,0,restaurant,1531193401611
User_3231,-23.531841,-46.17837,2018-07-11,Monday,17,store,1531167039539
User_3597,-20.957038,-49.175816,2018-07-11,Tuesday,19,shoe_store,1531261018703
